PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
0.7697050410013508,1.7803658896677192,-0.19528456199634317,-0.6856577820352503,-1.1526124946909844,0.9039584099867944,-1.9967100415318082,-3.3592174834665993,-1.4927077804370084,0.7626102471314703
7.484329167382949,-5.470669064670218,-1.8535627749845953,3.7973366874407057,2.0485106834840097,-0.9913397920317661,0.10535791993607889,3.186177456039054,2.716331438771606,-6.2033274107703456
1.229447241790201,0.2643507126561971,1.001232798735896,-1.6033864539037535,-2.4248162615213906,-1.672564357840493,1.0827117807198652,-3.3400409541055773,0.48336216836753404,-1.8569895114232102
0.39486982751552563,1.3764508048891446,2.571066805551183,1.9497602655110953,0.308719051391751,-0.5569282003747972,0.8109309184191547,-0.43955071845933963,-0.13107092269769993,-0.02130113343684262
1.0233731402568105,0.5212694816980246,2.768689444675226,-0.7656444465032882,-0.4718427523603764,-0.5028347056239858,-0.1641117450377274,-1.8764154948570329,-2.03640621169554,-2.64391753387813
-3.7849610522345114,-0.4047687806675065,-2.0650472761764864,-2.5541661187137885,2.617742599146769,-3.939418576472188,3.4907543234197287,7.4706789201452635,2.6266901158724316,-0.3259807473231496
-2.635725574178938,-0.8017637275553189,0.45714016402356156,0.6003203015278558,2.3915617024914444,-0.36282723217229673,-1.2539513466439263,1.2794801938332558,-2.406416802380486,0.2950197111221412
-1.1125947682463815,-0.4603022320173831,-0.9575811273311349,0.5503456412362913,2.776182806444556,-0.21603456228452841,-2.198848558577248,0.33420872884589675,-0.3374412275413096,-1.8292091573000475
-3.1063776200854845,-0.6518236584345368,2.415851983411002,5.027931784287981,1.5030990553132073,3.9635466954555625,-3.1358631853789825,-0.04066234845723189,1.5626638553262553,0.12495328841679441
-5.465326550127516,-1.1748685629535285,-3.3396403451666226,-0.97686073119809,8.703896025764053,-4.812863467436614,4.877852549208399,-8.628575448122666,6.025781414408883,1.3233558092697593
-0.28321950090924475,-0.2180647252058304,1.6069232917079637,0.11239200245157155,-1.6257074803801552,0.20678493900405776,-0.27351210935823284,-0.20248425087054778,-2.789272544981744,-0.06689429414623657
-1.2638980441002068,-0.6127969995970126,0.6345333501046797,0.6824001972679326,0.46451485112414076,-0.6814809734879719,0.4193476084825126,-1.5130423034415905,-4.534621342165972,-1.0889999007509936
3.491695125885588,-0.5329760582728211,1.6759104387115578,-1.5139612312423296,1.4444704039839977,-0.8186920834084239,-0.9322616852787735,0.10937870267824348,1.4594425382139407,-1.9326002658215409
-0.1517454139475467,-0.4271271300485524,-2.221504559793489,-0.007611851691708433,0.1420823367563071,0.16448202099607756,-1.8634640470743362,-0.5862825528285496,-1.3769392608601756,1.2098820625877555
-0.2563308840956857,0.2443172531050134,-1.2373767940061917,-0.4435506253654855,-0.667746538177206,-1.0447228236757364,-1.1513183101420617,-3.1051299788869313,0.44863831355868133,-0.18025406409510786
-5.069166858777638,-0.17980244771092255,-1.6277534075418933,0.10585821130600577,2.614609444991752,-0.7063039973349873,0.22457390081287246,2.156756229691603,0.37643966339096196,-1.1918030095791454
2.8918857540905893,0.039697139839196635,5.266074549909357,-2.109308759873006,-0.3544176372232685,-1.3543359997362017,2.4239943803798902,-2.5672844485413076,-2.239853579258222,-4.48316820933358
